face_width,face_height,ratio,jaw_width,forehead_height,eye_distance,ratio_jaw,ratio_eye,ratio_forehead,symmetry,nose_width,lip_height,brightness,texture,hue,saturation,value,label
423.2199512936273,482.53357481680064,0.4976072880549058,344.4345370872989,142.76569081390087,289.36621385441293,0.8138428635854467,0.6837253607017513,0.2958668541730044,0.5780898034572601,54.88298790585255,24.815938765667763,0.5153644306818819,0.3752101850570872,28.262532,0.5600438608159829,170.60726,Pitta
387.7520145474159,503.7016133130815,0.3194291157608623,310.80998172302816,149.05805449820073,268.8007457775216,0.8015689669228555,0.6932284957726546,0.2959253068851141,0.5366395115852356,41.89476255178013,6.668839945859419,0.593563003121459,0.4886033734195826,50.856788,0.3679429097690453,177.892184,Vata
398.4288016439972,492.3659887395583,0.3848839818371301,296.2350602780258,148.1991534011656,293.6557962454838,0.7435081476431937,0.737034559333565,0.3009938882670406,0.5872131586074829,46.73360429545872,27.7108585696634,0.3967568539218341,0.5129596632391623,148.504356,0.367208688784701,132.161136,Vata
425.986760636733,490.189242093436,0.4842304390711505,351.5069012486042,131.7710429559557,271.47102291770534,0.8251592155662257,0.6372757277994529,0.2688166765823035,0.5428885221481323,47.24887256176095,32.220605982591096,0.6113947461339347,0.3630368485757239,13.926204,0.4232614489788835,184.312156,Kapha
394.28933045746135,488.5475191699311,0.381315827116419,322.58248863773986,120.0254078808023,262.7349242141969,0.8181364894238301,0.6663505804465144,0.2456780623607137,0.5197502970695496,48.77693049008374,67.62935727474228,0.2861259177096747,0.5234624052195683,27.378036,0.3701126717081801,93.791892,Vata
416.3950248573099,500.77152722191,0.4219140864626762,334.90821906919933,151.1494793805559,292.32477700596496,0.8043040840460703,0.7020371511550569,0.3018332136794512,0.58464714884758,53.744738455524335,29.31632274988252,0.6424880747005461,0.5233816929192826,0.0,0.0,153.814048,Pitta
439.0560258598789,535.537089362821,0.4025396329530594,338.5246937120867,162.72059001219944,297.0952855258337,0.7710284651009984,0.6766682792793492,0.3038456033097604,0.5940974354743958,48.06570015891877,42.47045023843698,0.4680386162262092,0.2709674375686169,27.804044,0.5533949018384998,162.810144,Pitta
392.9898667458569,483.8034094808515,0.3899994102770376,312.7435983809491,156.16840648418295,276.4685813535446,0.7958057569540277,0.703500534613872,0.3227931085722618,0.5527527034282684,44.06064656783688,0.7095814038108856,0.5199155249985212,0.5587477581381667,28.236544,0.4119682308214942,163.822156,Vata
412.488776042418,512.9990947040645,0.3763473211145892,329.0278054674385,145.85296875856554,280.0983328750269,0.7976648689068893,0.6790447380469408,0.2843142809885546,0.5601195693016052,48.13043526180391,38.60678027203805,0.396574871151222,0.2678212511260228,9.969096,0.682515006846247,151.270616,Vata
457.1640277729136,485.65108194414927,0.6043472985980457,375.5027513688223,141.4106477348682,305.5691304521885,0.8213742301600011,0.6684015186863596,0.2911774584518081,0.6110630929470062,47.645346191694784,0.5737293625015013,0.4088791859950201,0.1392234487881264,16.149424,0.6990145192562595,143.299632,Kapha
