face_width,face_height,ratio,jaw_width,forehead_height,eye_distance,ratio_jaw,ratio_eye,ratio_forehead,symmetry,nose_width,lip_height,brightness,texture,hue,saturation,value
408.6887152242931,480.789377422693,0.850036906836626,324.12735306051155,151.66357127821396,279.35818486217306,0.7930910274403508,0.6835475863551996,0.3154470094393885,0.5586302578449249,47.045515096548534,4.751746101311827,143.192992,74.86178380247118,24.585008,75.880724,172.682192
419.03370561382377,473.21277021206146,0.8855080251237549,331.54584151577717,140.0250591005363,290.4000049129307,0.7912152103137157,0.6930230218295607,0.29590295933431104,0.5806992650032043,51.70350363922227,17.481010233321157,120.622524,62.00984970042601,15.855328,129.167916,152.782148
421.7173399944393,489.87359042883486,0.8608697187069595,325.1172090768695,150.9758227219394,287.35275017480274,0.7709363079098347,0.6813870878029149,0.30819343126820803,0.5746738016605377,49.82922431464434,41.09635340955574,104.424756,55.88911473928053,16.908852,102.431524,129.960032
390.1190627171489,447.87378244104764,0.871046884215642,316.69119228771086,129.66073969720102,289.07646979383253,0.8117808703885971,0.7409954996314136,0.28950285723471186,0.5759159326553345,53.765123769789454,1.7577566097752948,158.310796,45.3670582895385,15.492848,123.92064,202.061164
402.4756297052108,498.16939760463055,0.8079091803720818,315.77029154561126,144.52865142896988,280.23077423317807,0.7845699670732711,0.6962676831847688,0.2901194897236025,0.560437947511673,48.98187392063323,37.281281689176296,186.398684,49.41955312493369,11.65646,64.545524,214.047604
426.4269308624186,511.26304257300325,0.8340656283629754,345.573487260324,143.2255727928918,285.5419815985525,0.8103932051416777,0.6696152633255688,0.28014067293440365,0.5698181241750717,46.87627691415447,28.509792371964668,117.710852,44.473647988827004,53.988492,49.543108,132.00588
457.0426907484624,524.7959336255756,0.8708960216039844,360.84340740673224,154.0581662174658,302.71589933075603,0.7895179481282323,0.6623361569025912,0.2935582315837477,0.6053078472614288,45.802645475156105,6.1608470316166715,194.205064,36.65914113500075,17.98536,67.55794,226.801732
429.8400804218883,492.5336992324841,0.8727120217189375,356.2048461237155,145.11845066425573,289.44765754307264,0.8286915584375014,0.673384523050944,0.2946365921568291,0.5787931233644485,50.24552074137243,14.100090535786565,118.831996,62.08352865821968,27.471304,79.44328,144.096388
424.4680700453657,532.353903920141,0.7973418940289028,334.67620593423084,158.34698358058677,271.11468647488994,0.7884602625079945,0.6387163266389251,0.2974468345485085,0.5421488583087921,41.25638002770743,18.271436242447063,162.959524,45.802412487700074,11.26376,135.102212,218.605224
415.69687895568916,515.2056829008751,0.8068561600778551,333.43076322816484,149.77962134450638,281.33602715703154,0.8021007135435014,0.6767816680842107,0.2907181079625703,0.5607199668884277,42.87045764317362,4.439436019340785,136.565976,49.45427875490071,11.968188,118.019412,171.997812
434.6714341090497,470.89480918668943,0.9230754419650468,339.8279272094891,149.36669412066374,294.8381469231227,0.781804141111867,0.6783011805858724,0.31719758045038526,0.5894032418727875,40.541704672401735,4.009394480393721,130.585768,52.17687721443452,25.88354,125.299472,161.0355
